153	-12.222
154	-35.556
155	-3.889
156	-21.111
157	-5.000
158	-13.889
159	1.111
160	-0.556
161	-8.889
162	-0.556
163	19.445
164	-6.667
165	1.667
166	24.445
167	-3.333
168	22.778
169	-6.667
170	-21.667
171	10.000
172	22.778
173	12.222
174	2.222
175	17.778
176	16.667
177	5.556
178	9.445
179	24.445
180	33.334
181	26.667
182	14.445
183	25.556
184	26.111
185	33.334
186	-6.667
187	10.556
188	32.778
189	37.778
190	48.334
191	5.000
192	3.333
193	2.222
194	-1.667
195	18.333
196	28.889
197	8.333
198	22.222
199	-2.778
200	-14.445
201	24.445
202	-1.111
203	25.000
204	26.111
205	40.000
206	8.889
207	41.111
208	7.222
209	11.667
210	-6.667
211	34.445
212	8.889
213	13.889
214	-2.222
215	10.556
216	32.222
217	22.778
218	11.667
219	24.445
220	22.222
221	25.000
222	40.000
223	2.222
224	17.222
225	18.333
226	27.778
227	24.445
228	20.000
229	21.111
230	-2.222
231	30.556
232	5.556
233	35.000
234	22.222
235	25.556
236	1.111
237	23.889
238	6.667
239	30.000
240	-17.222
241	27.222
242	28.889
243	17.222
244	20.556
245	22.222
246	20.556
247	35.000
248	50.000
249	18.889
250	5.000
251	32.222
252	0.556
253	21.111
254	-10.556
255	-4.444
256	24.445
257	27.222
258	5.000
259	27.222
260	30.000
261	0.000
262	9.445
263	6.667
264	-12.222
265	25.556
266	20.000
267	0.556
268	18.333
269	28.334
270	-1.111
271	21.667
272	21.111
273	20.000
274	3.333
275	12.222
276	9.445
277	-11.667
278	16.111
279	-16.111
280	-12.222
281	36.111
282	24.445
283	7.222
284	-9.445
285	17.778
286	-1.667
287	11.111
288	9.445
289	18.889
290	26.111
291	-15.556
292	13.333
293	25.556
294	12.222
295	2.778
296	-1.111
297	6.667
298	13.889
299	29.445
300	-12.222
301	5.556
302	-13.889
303	-10.000
304	17.778
305	-15.556
306	38.334
307	21.667
308	-16.111
309	-1.667
310	17.222
311	4.444
312	11.111
313	-0.556
314	6.667
315	5.556
316	-1.111
317	11.111
318	-3.333
319	1.111
320	15.556
321	4.444
322	35.556
323	32.222
324	12.778
325	27.778
326	17.222
327	2.222
328	21.111
329	3.333
330	33.889
331	18.889
332	16.111
333	18.333
334	-7.222
335	12.222
336	15.000
337	51.111
338	27.778
339	27.778
340	27.778
341	-1.111
342	26.667
343	18.333
344	5.000
345	18.889
346	34.445
347	8.333
348	-1.111
349	26.667
350	33.889
351	21.111
352	3.889
353	-9.445
354	14.445
355	8.333
356	22.778
357	10.000
358	13.889
359	20.556
360	23.333
361	21.111
362	6.667
363	20.556
364	26.667
365	-4.444
366	7.778
367	-9.445
368	20.556
369	20.000
370	19.445
371	16.667
372	-2.778
373	22.222
374	20.000
375	-11.667
376	-13.333
377	-17.778
378	-18.333
379	-26.111
380	-13.333
381	-56.667
382	-53.334
383	-86.667
384	-139.445
385	-245.002
386	-258.335
387	-350.558
388	-476.114
389	-573.893
390	-731.116
391	-894.451
392	-977.229
393	-808.894
394	-801.672
395	-1279.453
396	-1292.787
397	-1053.896
398	-1407.232
399	-1831.679
400	-1892.791
401	-2000.014
402	-2090.014
403	-2051.125
404	-1948.902
405	-1951.680
406	-1896.680
407	-1845.013
408	-1832.790
409	-1939.458
410	-1716.678
411	-1804.457
412	-1739.456
413	-1703.345
