153	5.556
154	9.556
155	14.000
156	5.333
157	8.222
158	32.222
159	46.000
160	40.667
161	59.556
162	27.778
163	40.889
164	20.222
165	46.223
166	34.222
167	52.667
168	17.556
169	42.223
170	30.000
171	49.334
172	36.445
173	52.445
174	33.111
175	42.889
176	-2.000
177	12.222
178	6.222
179	11.778
180	1.556
181	3.333
182	7.111
183	6.444
184	10.667
185	14.222
186	6.667
187	4.000
188	16.889
189	17.111
190	31.111
191	23.556
192	24.445
193	24.222
194	18.667
195	24.000
196	19.556
197	26.000
198	21.778
199	6.889
200	17.333
201	11.111
202	7.111
203	13.778
204	12.889
205	10.000
206	16.667
207	19.111
208	58.000
209	29.778
210	67.556
211	28.889
212	58.223
213	44.445
214	48.667
215	39.556
216	57.111
217	20.222
218	11.556
219	18.889
220	18.000
221	21.556
222	24.889
223	19.111
224	38.889
225	30.889
226	31.334
227	27.334
228	19.111
229	28.445
230	15.556
231	9.111
232	8.222
233	8.667
234	0.889
235	13.556
236	10.222
237	8.000
238	41.111
239	54.223
240	43.111
241	55.778
242	23.556
243	63.778
244	9.111
245	12.000
246	13.556
247	8.445
248	10.000
249	-4.222
250	21.333
251	18.667
252	22.445
253	17.111
254	21.111
255	37.556
256	10.000
257	19.778
258	12.889
259	17.333
260	12.445
261	13.333
262	53.334
263	27.778
264	53.778
265	27.778
266	44.889
267	12.445
268	15.778
269	17.556
270	21.333
271	15.778
272	30.000
273	19.333
274	25.556
275	31.778
276	24.222
277	17.556
278	11.111
279	5.556
280	6.444
281	17.111
282	32.000
283	57.334
284	38.445
285	47.556
286	18.445
287	17.778
288	15.333
289	9.111
290	18.000
291	36.889
292	20.222
293	29.778
294	27.334
295	11.556
296	11.111
297	13.111
298	14.000
299	19.778
300	54.667
301	32.000
302	49.556
303	44.667
304	20.667
305	31.778
306	21.333
307	12.889
308	35.334
309	28.000
310	38.445
311	21.111
312	10.889
313	6.222
314	10.222
315	12.889
316	30.445
317	54.445
318	27.778
319	51.556
320	8.889
321	16.667
322	14.889
323	14.445
324	26.000
325	31.334
326	25.778
327	38.000
328	21.778
329	22.222
330	19.333
331	39.556
332	55.111
333	38.889
334	61.112
335	13.111
336	21.333
337	21.111
338	18.222
339	35.111
340	32.445
341	32.222
342	18.445
343	22.889
344	26.667
345	12.667
346	34.889
347	58.223
348	42.223
349	16.667
350	22.889
351	13.556
352	39.334
353	37.334
354	30.667
355	27.556
356	21.778
357	11.778
358	24.222
359	42.000
360	77.556
361	39.556
362	19.333
363	23.778
364	23.333
365	32.000
366	34.667
367	41.334
368	28.889
369	18.889
370	31.111
371	24.000
372	43.334
373	71.112
374	53.556
375	13.333
376	23.111
377	28.222
378	36.667
379	46.445
380	28.667
381	33.778
382	29.334
383	28.889
384	67.556
385	44.000
386	73.112
387	20.000
388	35.334
389	30.000
390	47.556
391	54.667
392	52.667
393	37.334
394	34.222
395	42.223
396	61.778
397	93.334
398	61.778
399	41.556
400	36.667
401	57.111
402	72.889
403	55.556
404	40.445
405	43.778
406	47.334
407	68.889
408	104.667
409	74.889
410	59.334
411	54.667
412	65.112
413	72.445
414	90.001
415	73.112
416	78.001
417	78.445
418	126.001
419	127.779
420	134.890
421	113.556
422	130.668
423	167.557
424	180.446
425	224.668
426	202.446
427	268.668
428	349.558
429	493.337
430	3942.916
431	10420.960
432	13812.538
433	16383.000
434	16383.000
435	16383.000
436	16383.000
437	16383.000
438	16383.000
439	16383.000
440	16383.000
441	16383.000
442	16383.000
443	16383.000
444	16383.000
445	2599.373
446	1174.452
447	657.765
448	397.873
449	308.503
450	260.752
451	137.989
452	122.308
453	98.694
454	106.002
455	93.511
456	78.244
457	70.389
458	95.572
459	99.786
460	78.229
461	44.358
462	42.711
463	53.707
464	48.753
465	46.841
466	32.621
467	34.984
468	73.705
469	46.260
470	28.695
471	19.003
472	22.222
473	40.894
474	39.507
475	22.648
476	11.873
477	54.718
478	42.054
479	15.402
480	22.769
481	26.002
482	37.328
483	34.996
484	10.321
485	14.330
486	66.844
487	36.036
488	21.887
489	22.919
490	18.048
491	31.649
492	31.520
493	15.239
494	16.849
495	56.068
496	38.030
497	20.956
498	15.509
499	29.723
500	38.667
501	34.350
502	15.656
503	18.011
504	65.964
505	48.105
506	16.732
