X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.120000e-05,9.999999e-08,
0,1.600000e-01,4.000000e-03,
1,8.000000e-02,4.000000e-03,
2,1.600000e-01,4.000000e-03,
3,8.000000e-02,4.000000e-03,
4,1.600000e-01,4.000000e-03,
5,8.000000e-02,8.000000e-03,
6,1.600000e-01,4.000000e-03,
7,8.000000e-02,8.000000e-03,
8,1.600000e-01,8.000000e-03,
9,8.000000e-02,4.000000e-03,
10,8.000000e-02,4.000000e-03,
11,1.600000e-01,4.000000e-03,
12,1.600000e-01,4.000000e-03,
13,8.000000e-02,8.000000e-03,
14,1.600000e-01,4.000000e-03,
15,8.000000e-02,4.000000e-03,
16,1.600000e-01,8.000000e-03,
17,8.000000e-02,4.000000e-03,
18,1.600000e-01,8.000000e-03,
19,8.000000e-02,4.000000e-03,
20,1.600000e-01,4.000000e-03,
21,8.000000e-02,8.000000e-03,
22,1.600000e-01,8.000000e-03,
23,8.000000e-02,4.000000e-03,
24,8.000000e-02,4.000000e-03,
25,1.600000e-01,8.000000e-03,
26,1.600000e-01,4.000000e-03,
27,8.000000e-02,8.000000e-03,
28,1.600000e-01,4.000000e-03,
29,8.000000e-02,4.000000e-03,
30,1.600000e-01,8.000000e-03,
31,8.000000e-02,4.000000e-03,
32,1.600000e-01,4.000000e-03,
33,8.000000e-02,4.000000e-03,
34,1.600000e-01,8.000000e-03,
35,8.000000e-02,4.000000e-03,
36,1.600000e-01,4.000000e-03,
37,8.000000e-02,8.000000e-03,
38,1.600000e-01,4.000000e-03,
39,8.000000e-02,8.000000e-03,
40,1.600000e-01,4.000000e-03,
41,8.000000e-02,4.000000e-03,
42,1.600000e-01,4.000000e-03,
43,1.600000e-01,4.000000e-03,
44,1.600000e-01,8.000000e-03,
45,8.000000e-02,4.000000e-03,
46,1.600000e-01,4.000000e-03,
47,8.000000e-02,4.000000e-03,
48,1.600000e-01,4.000000e-03,
49,8.000000e-02,8.000000e-03,
50,1.600000e-01,4.000000e-03,
51,8.000000e-02,8.000000e-03,
52,1.600000e-01,4.000000e-03,
53,8.000000e-02,8.000000e-03,
54,1.600000e-01,4.000000e-03,
55,8.000000e-02,8.000000e-03,
56,1.600000e-01,4.000000e-03,
57,8.000000e-02,8.000000e-03,
58,1.600000e-01,4.000000e-03,
59,8.000000e-02,8.000000e-03,
60,1.600000e-01,4.000000e-03,
61,8.000000e-02,8.000000e-03,
62,1.600000e-01,4.000000e-03,
63,8.000000e-02,8.000000e-03,
64,1.600000e-01,8.000000e-03,
65,8.000000e-02,4.000000e-03,
66,1.600000e-01,4.000000e-03,
67,8.000000e-02,4.000000e-03,
68,1.600000e-01,4.000000e-03,
69,8.000000e-02,8.000000e-03,
70,1.600000e-01,8.000000e-03,
71,8.000000e-02,4.000000e-03,
72,1.600000e-01,4.000000e-03,
73,8.000000e-02,8.000000e-03,
74,1.600000e-01,4.000000e-03,
75,8.000000e-02,4.000000e-03,
76,1.600000e-01,4.000000e-03,
77,8.000000e-02,4.000000e-03,
78,1.600000e-01,4.000000e-03,
79,8.000000e-02,8.000000e-03,
80,1.600000e-01,4.000000e-03,
81,8.000000e-02,4.000000e-03,
82,1.600000e-01,8.000000e-03,
83,8.000000e-02,4.000000e-03,
84,1.600000e-01,4.000000e-03,
85,8.000000e-02,8.000000e-03,
86,1.600000e-01,4.000000e-03,
87,8.000000e-02,8.000000e-03,
88,1.600000e-01,4.000000e-03,
89,8.000000e-02,8.000000e-03,
90,1.600000e-01,8.000000e-03,
91,8.000000e-02,4.000000e-03,
92,1.600000e-01,4.000000e-03,
93,8.000000e-02,8.000000e-03,
94,1.600000e-01,4.000000e-03,
95,8.000000e-02,8.000000e-03,
96,1.600000e-01,4.000000e-03,
97,8.000000e-02,8.000000e-03,
98,1.600000e-01,8.000000e-03,
99,8.000000e-02,4.000000e-03,
100,1.600000e-01,4.000000e-03,
101,8.000000e-02,4.000000e-03,
102,1.600000e-01,4.000000e-03,
103,8.000000e-02,8.000000e-03,
104,1.600000e-01,4.000000e-03,
105,8.000000e-02,8.000000e-03,
106,1.600000e-01,8.000000e-03,
107,8.000000e-02,4.000000e-03,
108,1.600000e-01,4.000000e-03,
109,8.000000e-02,8.000000e-03,
110,1.600000e-01,8.000000e-03,
111,8.000000e-02,4.000000e-03,
112,1.600000e-01,4.000000e-03,
113,8.000000e-02,4.000000e-03,
