153	-9.556
154	2.667
155	-6.444
156	-4.889
157	-11.333
158	25.334
159	43.778
160	19.111
161	44.667
162	12.000
163	40.222
164	20.889
165	38.445
166	23.111
167	40.445
168	14.000
169	28.667
170	22.222
171	38.445
172	26.445
173	39.334
174	29.111
175	43.556
176	-10.667
177	-1.111
178	-5.778
179	-4.667
180	-4.889
181	-5.111
182	0.444
183	-1.778
184	-4.444
185	0.222
186	1.556
187	-2.222
188	5.111
189	6.667
190	18.222
191	13.333
192	7.556
193	14.222
194	5.556
195	14.222
196	7.111
197	17.778
198	6.889
199	-3.778
200	-4.444
201	-3.778
202	-3.778
203	-7.111
204	-2.444
205	-1.111
206	0.889
207	0.222
208	48.445
209	20.889
210	51.111
211	17.778
212	47.334
213	14.222
214	33.778
215	12.667
216	49.334
217	-2.222
218	0.889
219	3.778
220	-3.111
221	-6.444
222	1.556
223	1.556
224	2.889
225	12.000
226	8.000
227	4.889
228	-3.333
229	7.556
230	17.111
231	6.222
232	-2.667
233	-4.667
234	-4.222
235	-3.778
236	4.444
237	-5.778
238	23.778
239	41.556
240	16.889
241	39.778
242	21.778
243	49.778
244	3.556
245	-12.000
246	-7.333
247	-9.556
248	-3.111
249	-0.889
250	11.333
251	12.222
252	8.889
253	20.222
254	3.333
255	16.000
256	-1.778
257	5.778
258	-8.222
259	-11.111
260	-0.667
261	-8.445
262	40.000
263	9.778
264	36.445
265	18.889
266	32.445
267	-7.111
268	-0.222
269	-1.778
270	-2.000
271	2.000
272	5.111
273	6.444
274	8.000
275	4.000
276	9.333
277	-4.000
278	0.000
279	-8.667
280	-8.667
281	-6.889
282	19.333
283	43.556
284	15.111
285	34.222
286	-3.778
287	1.111
288	-4.444
289	-5.333
290	2.000
291	10.889
292	7.778
293	2.444
294	-3.778
295	-6.222
296	-12.667
297	-3.111
298	-8.445
299	-5.778
300	24.000
301	18.000
302	23.778
303	21.778
304	-6.000
305	-14.222
306	-8.889
307	-6.667
308	15.778
309	6.667
310	4.222
311	0.889
312	-19.333
313	-8.000
314	-20.000
315	-16.889
316	17.111
317	36.667
318	2.444
319	28.667
320	-8.222
321	-13.556
322	-12.445
