153	11.389
154	10.556
155	7.222
156	7.778
157	10.833
158	34.167
159	59.167
160	35.000
161	56.667
162	27.222
163	52.500
164	33.056
165	51.111
166	28.889
167	45.278
168	30.834
169	39.167
170	35.278
171	49.445
172	44.445
173	48.334
174	28.056
175	47.778
176	12.778
177	7.778
178	9.722
179	9.167
180	9.445
181	6.667
182	8.056
183	5.000
184	2.222
185	4.722
186	11.945
187	8.611
188	20.000
189	20.556
190	20.556
191	12.778
192	30.000
193	24.167
194	11.389
195	22.500
196	20.833
197	21.389
198	25.278
199	0.833
200	5.833
201	10.556
202	11.667
203	17.778
204	7.500
205	1.944
206	18.889
207	7.500
208	61.667
209	37.222
210	60.834
211	25.000
212	49.167
213	36.667
214	52.778
215	35.278
216	58.334
217	8.333
218	2.778
219	12.778
220	6.944
221	19.722
222	20.000
223	10.833
224	16.667
225	23.056
226	21.945
227	19.722
228	19.722
229	22.778
230	25.278
231	1.389
232	16.111
233	10.833
234	5.833
235	6.667
236	8.333
237	-1.944
238	41.945
239	59.167
240	26.111
241	46.945
242	29.722
243	70.834
244	13.611
245	0.000
246	8.333
247	10.833
248	7.222
249	2.778
250	15.278
251	28.056
252	12.222
253	26.945
254	22.778
255	20.278
256	1.667
257	12.222
258	15.833
259	5.556
260	10.556
261	10.278
262	44.445
263	27.500
264	53.334
265	29.722
266	51.389
267	13.333
268	11.111
269	18.056
270	3.889
271	14.445
272	35.834
273	23.333
274	29.167
275	28.334
276	24.445
277	10.278
278	3.611
279	5.556
280	5.278
281	9.722
282	36.111
283	50.834
284	39.445
285	43.334
286	8.889
287	21.389
288	10.000
289	6.667
290	13.889
291	29.167
292	21.389
293	29.167
294	23.611
295	9.722
296	12.778
297	16.111
298	6.389
299	11.667
300	52.778
301	32.500
302	49.445
303	29.445
304	9.445
305	12.222
306	3.333
307	16.111
308	27.500
309	30.834
310	19.722
311	18.889
312	16.111
313	14.722
314	10.278
315	8.611
316	29.445
317	58.889
318	28.056
319	46.389
320	15.833
321	11.945
322	13.056
323	21.667
324	25.278
325	35.834
326	26.945
327	29.445
328	18.889
329	18.889
330	13.889
331	40.556
332	58.612
333	31.111
334	53.334
335	7.500
336	18.056
337	9.722
338	17.778
339	24.445
340	35.834
341	29.167
342	20.833
343	14.167
344	15.000
345	12.222
346	36.667
347	51.945
348	32.222
349	15.000
350	11.667
351	14.445
352	32.778
353	28.611
354	29.167
355	23.333
356	13.889
357	14.445
358	6.667
359	35.556
360	65.556
361	46.945
362	14.722
363	20.278
364	14.167
365	25.834
366	31.667
367	25.000
368	19.722
369	22.500
370	19.167
371	12.500
372	41.111
373	52.223
374	37.222
375	15.556
376	19.167
377	13.611
378	27.222
379	35.278
380	27.222
381	19.167
382	10.833
383	8.611
384	52.778
385	32.500
386	54.167
387	10.556
388	22.500
389	23.333
390	20.833
391	28.334
392	33.611
393	15.000
394	21.111
395	16.111
396	44.167
397	76.667
398	31.111
399	14.445
400	17.222
401	36.945
402	35.834
403	38.334
404	21.945
405	24.167
406	13.611
407	48.611
408	61.112
409	38.334
410	15.556
411	24.722
412	21.389
413	29.445
414	23.611
415	19.722
416	11.667
417	13.611
418	39.167
419	62.223
420	44.723
421	34.167
422	15.000
423	34.167
424	34.445
425	36.945
426	31.667
427	25.000
428	33.056
429	51.945
430	77.501
431	25.834
432	36.389
433	32.778
434	49.445
435	38.334
436	56.389
437	50.278
438	50.000
439	95.556
440	196.112
441	1534.733
442	2168.626
443	267.224
444	110.279
445	87.412
446	78.889
447	61.234
448	59.881
449	84.408
450	124.793
451	74.000
452	70.790
453	75.465
454	95.785
455	109.202
456	114.768
457	154.972
458	204.607
459	262.552
460	292.821
461	306.308
462	366.672
463	425.093
464	528.885
465	763.889
466	1052.256
467	1516.507
468	1929.525
469	2441.913
470	1955.547
471	1621.688
472	1682.115
473	1830.400
474	2158.551
475	2799.620
476	4053.577
477	5340.266
478	9564.850
479	15047.636
480	15633.874
481	12814.186
482	8670.062
483	6564.974
484	5729.871
485	4304.472
486	3975.509
487	3989.228
488	4049.937
489	3761.630
490	3999.131
491	4474.375
492	3492.392
493	2671.434
494	2063.725
495	1886.889
496	1672.994
497	1428.613
498	1258.950
499	1348.547
500	1439.241
501	1109.364
502	772.874
503	493.853
504	427.480
505	283.646
506	208.261
507	165.015
508	164.665
509	143.879
510	125.116
511	131.913
512	163.909
513	188.865
514	186.677
515	220.910
516	289.345
517	424.528
518	983.832
519	1580.479
520	1787.422
521	2935.016
522	7761.342
523	6280.436
524	3157.059
525	2093.918
526	1392.134
527	1264.860
528	1290.690
529	1423.418
530	1461.890
531	1358.648
532	1328.186
533	1344.374
534	1165.103
535	920.110
536	801.690
537	1207.038
538	1350.101
539	984.955
540	800.498
541	721.773
542	811.428
543	1033.346
544	1685.684
545	2672.321
546	3115.616
547	2645.941
548	2428.656
549	2661.877
550	2101.272
551	1398.966
552	744.653
553	538.539
554	392.741
555	284.682
556	218.335
557	205.546
558	165.882
559	146.451
560	130.473
561	150.849
562	111.110
563	94.947
564	87.125
565	81.584
566	63.581
567	54.201
568	95.600
569	80.410
